customer_id,Recency,Frequency,Monetary,AvgOrderValue,PurchaseRate,CLV_1yr,R,F,M,RFM_Score,RFM_Segment,Cluster,Segment
C03155,125,6,463.64,77.27333333,0.016438356,463.64,2,3,3,8,At-Risk,0,At-Risk
C03156,384,1,53.4,53.4,0.002739726,53.4,1,1,1,3,Dormant,2,Dormant
C03157,5,10,3011.52,301.152,0.02739726,3011.52,5,4,4,13,Champions,1,Loyalists
C03158,268,1,111.37,111.37,0.002739726,111.37,1,1,1,3,Dormant,2,Dormant
C03159,40,8,1149.24,143.655,0.021917808,1149.24,4,4,4,12,Loyalists,3,At-Risk
C03160,50,14,1902.62,135.9014286,0.038356164,1902.62,4,5,4,13,Champions,3,At-Risk
C03161,3,10,3136.1268,313.61268,0.02739726,3136.1268,5,4,4,13,Champions,1,Loyalists
C03162,41,1,210.46,210.46,0.002739726,210.46,4,1,2,7,At-Risk,0,At-Risk
C03163,105,6,603.4,100.5666667,0.016438356,603.4,3,3,3,9,At-Risk,0,At-Risk
C03164,10,17,4860.0234,285.8837294,0.046575342,4860.0234,5,5,5,15,Champions,1,Loyalists
C03165,54,8,1080.45,135.05625,0.021917808,1080.45,3,4,4,11,Loyalists,3,At-Risk
C03166,337,1,22.81,22.81,0.002739726,22.81,1,1,1,3,Dormant,2,Dormant
C03167,21,18,5650.33,313.9072222,0.049315068,5650.33,4,5,5,14,Champions,1,Loyalists
C03168,144,2,222.46,111.23,0.005479452,222.46,2,2,2,6,At-Risk,0,At-Risk
C03169,29,6,1017.34,169.5566667,0.016438356,1017.34,4,3,4,11,Loyalists,3,At-Risk
C03170,101,4,494.16,123.54,0.010958904,494.16,3,3,3,9,At-Risk,0,At-Risk
C03171,39,9,1344.52,149.3911111,0.024657534,1344.52,4,4,4,12,Loyalists,3,At-Risk
C03172,14,15,4389.1334,292.6088933,0.04109589,4389.1334,5,5,5,15,Champions,1,Loyalists
C03173,16,13,3691.05,283.9269231,0.035616438,3691.05,5,5,5,15,Champions,1,Loyalists
C03174,26,12,3608.42,300.7016667,0.032876712,3608.42,4,5,5,14,Champions,3,At-Risk
C03175,24,13,3767.25,289.7884615,0.035616438,3767.25,4,5,5,14,Champions,1,Loyalists
C03176,173,1,88.25,88.25,0.002739726,88.25,2,1,1,4,Dormant,2,Dormant
C03177,306,3,175.66,58.55333333,0.008219178,175.66,1,2,2,5,Dormant,2,Dormant
C03178,333,2,53.06,26.53,0.005479452,53.06,1,2,1,4,Dormant,2,Dormant
C03179,196,3,332.05,110.6833333,0.008219178,332.05,2,2,2,6,At-Risk,0,At-Risk
C03180,13,12,3484.05,290.3375,0.032876712,3484.05,5,5,5,15,Champions,1,Loyalists
C03181,79,3,486.55,162.1833333,0.008219178,486.55,3,2,3,8,At-Risk,0,At-Risk
C03182,50,5,822.03,164.406,0.01369863,822.03,4,3,3,10,Loyalists,3,At-Risk
C03183,17,22,6291.5434,285.9792455,0.060273973,6291.5434,5,5,5,15,Champions,1,Loyalists
C03184,83,5,546.95,109.39,0.01369863,546.95,3,3,3,9,At-Risk,0,At-Risk
C03185,153,7,503.28,71.89714286,0.019178082,503.28,2,4,3,9,At-Risk,0,At-Risk
C03186,83,8,1307.59,163.44875,0.021917808,1307.59,3,4,4,11,Loyalists,3,At-Risk
C03187,58,7,1309.25,187.0357143,0.019178082,1309.25,3,4,4,11,Loyalists,3,At-Risk
C03188,301,2,83.01,41.505,0.005479452,83.01,1,2,1,4,Dormant,2,Dormant
C03189,120,1,114.55,114.55,0.002739726,114.55,2,1,1,4,Dormant,2,Dormant
C03190,32,12,1819.72,151.6433333,0.032876712,1819.72,4,5,4,13,Champions,3,At-Risk
C03191,367,1,52.67,52.67,0.002739726,52.67,1,1,1,3,Dormant,2,Dormant
C03192,389,1,39.46,39.46,0.002739726,39.46,1,1,1,3,Dormant,2,Dormant
C03193,57,4,767.53,191.8825,0.010958904,767.53,3,3,3,9,At-Risk,0,At-Risk
C03194,88,1,165.57,165.57,0.002739726,165.57,3,1,2,6,At-Risk,0,At-Risk
C03195,141,3,285.33,95.11,0.008219178,285.33,2,2,2,6,At-Risk,0,At-Risk
C03196,373,1,38.65,38.65,0.002739726,38.65,1,1,1,3,Dormant,2,Dormant
C03197,340,2,91.35,45.675,0.005479452,91.35,1,2,1,4,Dormant,2,Dormant
C03198,18,8,2626.95,328.36875,0.021917808,2626.95,4,4,4,12,Loyalists,3,At-Risk
C03199,65,7,1020.13,145.7328571,0.019178082,1020.13,3,4,4,11,Loyalists,3,At-Risk
C03200,153,7,733.42,104.7742857,0.019178082,733.42,2,4,3,9,At-Risk,0,At-Risk
C03201,126,3,244.32,81.44,0.008219178,244.32,2,2,2,6,At-Risk,0,At-Risk
C03202,21,16,4683.69,292.730625,0.043835616,4683.69,4,5,5,14,Champions,1,Loyalists
C03203,390,1,45.62,45.62,0.002739726,45.62,1,1,1,3,Dormant,2,Dormant
C03204,112,7,737.85,105.4071429,0.019178082,737.85,3,4,3,10,Loyalists,0,At-Risk
C03205,343,1,27.54,27.54,0.002739726,27.54,1,1,1,3,Dormant,2,Dormant
C03206,301,3,171.47,57.15666667,0.008219178,171.47,1,2,2,5,Dormant,2,Dormant
C03207,75,4,480.95,120.2375,0.010958904,480.95,3,3,3,9,At-Risk,0,At-Risk
C03208,51,12,1891.92,157.66,0.032876712,1891.92,4,5,4,13,Champions,3,At-Risk
C03209,96,6,572.25,95.375,0.016438356,572.25,3,3,3,9,At-Risk,0,At-Risk
C03210,12,6,1488.48,248.08,0.016438356,1488.48,5,3,4,12,Loyalists,3,At-Risk
C03211,129,6,752.4,125.4,0.016438356,752.4,2,3,3,8,At-Risk,0,At-Risk
C03212,24,22,6427.4634,292.1574273,0.060273973,6427.4634,4,5,5,14,Champions,1,Loyalists
C03213,159,3,364.84,121.6133333,0.008219178,364.84,2,2,2,6,At-Risk,0,At-Risk
C03214,15,13,4263.97,327.9976923,0.035616438,4263.97,5,5,5,15,Champions,1,Loyalists
C03215,18,4,1092.76,273.19,0.010958904,1092.76,4,3,4,11,Loyalists,3,At-Risk
C03216,16,16,4793.0134,299.5633375,0.043835616,4793.0134,5,5,5,15,Champions,1,Loyalists
C03217,6,17,5461.55,321.2676471,0.046575342,5461.55,5,5,5,15,Champions,1,Loyalists
C03218,145,2,111.39,55.695,0.005479452,111.39,2,2,1,5,Dormant,2,Dormant
C03219,116,7,549.57,78.51,0.019178082,549.57,3,4,3,10,Loyalists,0,At-Risk
C03220,82,4,401.08,100.27,0.010958904,401.08,3,3,3,9,At-Risk,0,At-Risk
C03221,15,9,2770.27,307.8077778,0.024657534,2770.27,5,4,4,13,Champions,3,At-Risk
C03222,9,9,2413.7434,268.1937111,0.024657534,2413.7434,5,4,4,13,Champions,3,At-Risk
C03223,17,17,4916.78,289.2223529,0.046575342,4916.78,5,5,5,15,Champions,1,Loyalists
C03224,8,14,4290.92,306.4942857,0.038356164,4290.92,5,5,5,15,Champions,1,Loyalists
C03225,318,1,64.01,64.01,0.002739726,64.01,1,1,1,3,Dormant,2,Dormant
C03226,20,14,3898.99,278.4992857,0.038356164,3898.99,4,5,5,14,Champions,1,Loyalists
C03227,36,8,1363.41,170.42625,0.021917808,1363.41,4,4,4,12,Loyalists,3,At-Risk
C03228,10,15,4616.92,307.7946667,0.04109589,4616.92,5,5,5,15,Champions,1,Loyalists
C03229,9,17,4180.6234,245.9190235,0.046575342,4180.6234,5,5,5,15,Champions,1,Loyalists
C03230,141,3,377.16,125.72,0.008219178,377.16,2,2,3,7,At-Risk,0,At-Risk
C03231,158,5,608.2,121.64,0.01369863,608.2,2,3,3,8,At-Risk,0,At-Risk
C03232,30,4,1311.14,327.785,0.010958904,1311.14,4,3,4,11,Loyalists,3,At-Risk
C03233,19,11,3208.28,291.6618182,0.030136986,3208.28,4,4,4,12,Loyalists,3,At-Risk
C03234,70,12,1595.93,132.9941667,0.032876712,1595.93,3,5,4,12,Loyalists,3,At-Risk
C03235,17,20,6130.5534,306.52767,0.054794521,6130.5534,5,5,5,15,Champions,1,Loyalists
C03236,12,18,6015.8,334.2111111,0.049315068,6015.8,5,5,5,15,Champions,1,Loyalists
C03237,314,3,156.33,52.11,0.008219178,156.33,1,2,2,5,Dormant,2,Dormant
C03238,107,4,272.05,68.0125,0.010958904,272.05,3,3,2,8,At-Risk,0,At-Risk
C03239,174,5,518.39,103.678,0.01369863,518.39,2,3,3,8,At-Risk,0,At-Risk
C03240,47,6,878.69,146.4483333,0.016438356,878.69,4,3,3,10,Loyalists,3,At-Risk
C03241,32,13,2004.51,154.1930769,0.035616438,2004.51,4,5,4,13,Champions,3,At-Risk
C03242,160,5,444.33,88.866,0.01369863,444.33,2,3,3,8,At-Risk,0,At-Risk
C03243,163,2,231.33,115.665,0.005479452,231.33,2,2,2,6,At-Risk,0,At-Risk
C03244,127,4,557.55,139.3875,0.010958904,557.55,2,3,3,8,At-Risk,0,At-Risk
C03245,17,12,3664.27,305.3558333,0.032876712,3664.27,5,5,5,15,Champions,1,Loyalists
C03246,105,6,440.24,73.37333333,0.016438356,440.24,3,3,3,9,At-Risk,0,At-Risk
C03247,73,4,631.07,157.7675,0.010958904,631.07,3,3,3,9,At-Risk,0,At-Risk
C03248,367,1,68.99,68.99,0.002739726,68.99,1,1,1,3,Dormant,2,Dormant
C03249,142,4,313.99,78.4975,0.010958904,313.99,2,3,2,7,At-Risk,0,At-Risk
C03250,137,1,114.24,114.24,0.002739726,114.24,2,1,1,4,Dormant,2,Dormant
C03251,26,18,5517.96,306.5533333,0.049315068,5517.96,4,5,5,14,Champions,1,Loyalists
C03252,82,7,650.64,92.94857143,0.019178082,650.64,3,4,3,10,Loyalists,0,At-Risk
C03253,11,20,6350.3,317.515,0.054794521,6350.3,5,5,5,15,Champions,1,Loyalists
C03254,62,7,993.36,141.9085714,0.019178082,993.36,3,4,3,10,Loyalists,3,At-Risk
C03255,2,6,1815.74,302.6233333,0.016438356,1815.74,5,3,4,12,Loyalists,3,At-Risk
C03256,141,3,355.17,118.39,0.008219178,355.17,2,2,2,6,At-Risk,0,At-Risk
C03257,15,8,2656.69,332.08625,0.021917808,2656.69,5,4,4,13,Champions,3,At-Risk
C03258,47,4,602.74,150.685,0.010958904,602.74,4,3,3,10,Loyalists,0,At-Risk
C03259,338,1,45.16,45.16,0.002739726,45.16,1,1,1,3,Dormant,2,Dormant
C03260,9,14,4411.61,315.115,0.038356164,4411.61,5,5,5,15,Champions,1,Loyalists
C03261,174,2,275.01,137.505,0.005479452,275.01,2,2,2,6,At-Risk,0,At-Risk
C03262,68,7,999.03,142.7185714,0.019178082,999.03,3,4,4,11,Loyalists,3,At-Risk
C03263,15,16,5096.94,318.55875,0.043835616,5096.94,5,5,5,15,Champions,1,Loyalists
C03264,184,1,55.6,55.6,0.002739726,55.6,2,1,1,4,Dormant,2,Dormant
C03265,7,15,4569.0734,304.6048933,0.04109589,4569.0734,5,5,5,15,Champions,1,Loyalists
C03266,31,11,1575.58,143.2345455,0.030136986,1575.58,4,4,4,12,Loyalists,3,At-Risk
C03267,167,1,55,55,0.002739726,55,2,1,1,4,Dormant,2,Dormant
C03268,93,6,381.59,63.59833333,0.016438356,381.59,3,3,3,9,At-Risk,0,At-Risk
C03269,117,1,95.34,95.34,0.002739726,95.34,3,1,1,5,Dormant,2,Dormant
C03270,74,12,1940.47,161.7058333,0.032876712,1940.47,3,5,4,12,Loyalists,3,At-Risk
C03271,4,26,7701.7334,296.2205154,0.071232877,7701.7334,5,5,5,15,Champions,1,Loyalists
C03272,87,1,71.57,71.57,0.002739726,71.57,3,1,1,5,Dormant,2,Dormant
C03273,98,2,190.41,95.205,0.005479452,190.41,3,2,2,7,At-Risk,0,At-Risk
C03274,347,2,76.15,38.075,0.005479452,76.15,1,2,1,4,Dormant,2,Dormant
C03275,313,2,103.15,51.575,0.005479452,103.15,1,2,1,4,Dormant,2,Dormant
C03276,334,2,106.45,53.225,0.005479452,106.45,1,2,1,4,Dormant,2,Dormant
C03277,36,8,1510.91,188.86375,0.021917808,1510.91,4,4,4,12,Loyalists,3,At-Risk
C03278,29,10,1344.01,134.401,0.02739726,1344.01,4,4,4,12,Loyalists,3,At-Risk
C03279,179,4,406.6,101.65,0.010958904,406.6,2,3,3,8,At-Risk,0,At-Risk
C03280,52,7,1092.46,156.0657143,0.019178082,1092.46,3,4,4,11,Loyalists,3,At-Risk
C03281,9,8,2579.05,322.38125,0.021917808,2579.05,5,4,4,13,Champions,3,At-Risk
C03282,340,2,50.89,25.445,0.005479452,50.89,1,2,1,4,Dormant,2,Dormant
C03283,397,2,100.72,50.36,0.005479452,100.72,1,2,1,4,Dormant,2,Dormant
C03284,37,3,385.23,128.41,0.008219178,385.23,4,2,3,9,At-Risk,0,At-Risk
C03285,30,7,2012.66,287.5228571,0.019178082,2012.66,4,4,4,12,Loyalists,3,At-Risk
C03286,48,9,1350.07,150.0077778,0.024657534,1350.07,4,4,4,12,Loyalists,3,At-Risk
C03287,312,1,19.8,19.8,0.002739726,19.8,1,1,1,3,Dormant,2,Dormant
C03288,260,3,140.11,46.70333333,0.008219178,140.11,1,2,2,5,Dormant,2,Dormant
C03289,17,15,4716.9734,314.4648933,0.04109589,4716.9734,5,5,5,15,Champions,1,Loyalists
C03290,30,1,370.06,370.06,0.002739726,370.06,4,1,3,8,At-Risk,0,At-Risk
C03291,323,3,197.41,65.80333333,0.008219178,197.41,1,2,2,5,Dormant,2,Dormant
C03292,65,6,1208.02,201.3366667,0.016438356,1208.02,3,3,4,10,Loyalists,3,At-Risk
C03293,186,4,450.42,112.605,0.010958904,450.42,2,3,3,8,At-Risk,0,At-Risk
C03294,373,1,64.49,64.49,0.002739726,64.49,1,1,1,3,Dormant,2,Dormant
C03295,3,20,5512.0434,275.60217,0.054794521,5512.0434,5,5,5,15,Champions,1,Loyalists
C03296,146,5,461.87,92.374,0.01369863,461.87,2,3,3,8,At-Risk,0,At-Risk
C03297,32,9,2570.04,285.56,0.024657534,2570.04,4,4,4,12,Loyalists,3,At-Risk
C03298,73,4,559.73,139.9325,0.010958904,559.73,3,3,3,9,At-Risk,0,At-Risk
C03299,391,1,11.23,11.23,0.002739726,11.23,1,1,1,3,Dormant,2,Dormant
C03300,14,8,1156.32,144.54,0.021917808,1156.32,5,4,4,13,Champions,3,At-Risk
C03301,290,1,66.95,66.95,0.002739726,66.95,1,1,1,3,Dormant,2,Dormant
C03302,154,2,116.96,58.48,0.005479452,116.96,2,2,1,5,Dormant,2,Dormant
C03303,123,1,151.87,151.87,0.002739726,151.87,2,1,2,5,Dormant,0,At-Risk
C03304,11,16,5163.6934,322.7308375,0.043835616,5163.6934,5,5,5,15,Champions,1,Loyalists
C03305,50,8,1135.74,141.9675,0.021917808,1135.74,4,4,4,12,Loyalists,3,At-Risk
C03306,78,6,854.85,142.475,0.016438356,854.85,3,3,3,9,At-Risk,0,At-Risk
C03307,28,13,3840.41,295.4161538,0.035616438,3840.41,4,5,5,14,Champions,1,Loyalists
C03308,78,9,1737.73,193.0811111,0.024657534,1737.73,3,4,4,11,Loyalists,3,At-Risk
C03309,65,7,1103.06,157.58,0.019178082,1103.06,3,4,4,11,Loyalists,3,At-Risk
C03310,146,2,218.77,109.385,0.005479452,218.77,2,2,2,6,At-Risk,0,At-Risk
C03311,143,3,249.81,83.27,0.008219178,249.81,2,2,2,6,At-Risk,0,At-Risk
C03312,62,2,180.12,90.06,0.005479452,180.12,3,2,2,7,At-Risk,0,At-Risk
C03313,5,20,5972.9234,298.64617,0.054794521,5972.9234,5,5,5,15,Champions,1,Loyalists
C03314,20,15,4609.92,307.328,0.04109589,4609.92,4,5,5,14,Champions,1,Loyalists
C03315,168,4,205.71,51.4275,0.010958904,205.71,2,3,2,7,At-Risk,0,At-Risk
C03316,53,10,1430.83,143.083,0.02739726,1430.83,3,4,4,11,Loyalists,3,At-Risk
C03317,19,15,4532.51,302.1673333,0.04109589,4532.51,4,5,5,14,Champions,1,Loyalists
C03318,257,1,59.57,59.57,0.002739726,59.57,1,1,1,3,Dormant,2,Dormant
C03319,156,5,361.79,72.358,0.01369863,361.79,2,3,2,7,At-Risk,0,At-Risk
C03320,112,6,575.83,95.97166667,0.016438356,575.83,3,3,3,9,At-Risk,0,At-Risk
C03321,30,15,4303.27,286.8846667,0.04109589,4303.27,4,5,5,14,Champions,1,Loyalists
C03322,129,3,299.14,99.71333333,0.008219178,299.14,2,2,2,6,At-Risk,0,At-Risk
C03323,166,6,318.27,53.045,0.016438356,318.27,2,3,2,7,At-Risk,0,At-Risk
C03324,138,6,712.57,118.7616667,0.016438356,712.57,2,3,3,8,At-Risk,0,At-Risk
C03325,133,7,628.11,89.73,0.019178082,628.11,2,4,3,9,At-Risk,0,At-Risk
C03326,290,2,84.26,42.13,0.005479452,84.26,1,2,1,4,Dormant,2,Dormant
C03327,157,3,246.97,82.32333333,0.008219178,246.97,2,2,2,6,At-Risk,0,At-Risk
C03328,18,10,2357.13,235.713,0.02739726,2357.13,4,4,4,12,Loyalists,3,At-Risk
C03329,103,5,591.66,118.332,0.01369863,591.66,3,3,3,9,At-Risk,0,At-Risk
C03330,120,4,274.06,68.515,0.010958904,274.06,2,3,2,7,At-Risk,0,At-Risk
C03331,80,5,328.38,65.676,0.01369863,328.38,3,3,2,8,At-Risk,0,At-Risk
C03332,7,24,7379.9034,307.495975,0.065753425,7379.9034,5,5,5,15,Champions,1,Loyalists
C03333,5,16,5076.5034,317.2814625,0.043835616,5076.5034,5,5,5,15,Champions,1,Loyalists
C03334,353,1,46.1,46.1,0.002739726,46.1,1,1,1,3,Dormant,2,Dormant
C03335,110,3,197.96,65.98666667,0.008219178,197.96,3,2,2,7,At-Risk,0,At-Risk
C03336,312,1,54.34,54.34,0.002739726,54.34,1,1,1,3,Dormant,2,Dormant
C03337,120,5,331.51,66.302,0.01369863,331.51,2,3,2,7,At-Risk,0,At-Risk
C03338,121,1,92.99,92.99,0.002739726,92.99,2,1,1,4,Dormant,2,Dormant
C03339,95,6,662.96,110.4933333,0.016438356,662.96,3,3,3,9,At-Risk,0,At-Risk
C03340,342,1,77.72,77.72,0.002739726,77.72,1,1,1,3,Dormant,2,Dormant
C03341,166,3,153.97,51.32333333,0.008219178,153.97,2,2,2,6,At-Risk,2,Dormant
C03342,152,4,121.49,30.3725,0.010958904,121.49,2,3,2,7,At-Risk,2,Dormant
C03343,7,19,5849.96,307.8926316,0.052054795,5849.96,5,5,5,15,Champions,1,Loyalists
C03344,81,8,1171.53,146.44125,0.021917808,1171.53,3,4,4,11,Loyalists,3,At-Risk
C03345,169,2,187.29,93.645,0.005479452,187.29,2,2,2,6,At-Risk,0,At-Risk
C03346,105,1,178.78,178.78,0.002739726,178.78,3,1,2,6,At-Risk,0,At-Risk
C03347,4,13,4037.58,310.5830769,0.035616438,4037.58,5,5,5,15,Champions,1,Loyalists
C03348,30,9,1236.85,137.4277778,0.024657534,1236.85,4,4,4,12,Loyalists,3,At-Risk
C03349,19,17,5039.4834,296.4402,0.046575342,5039.4834,4,5,5,14,Champions,1,Loyalists
C03350,17,18,5442.79,302.3772222,0.049315068,5442.79,5,5,5,15,Champions,1,Loyalists
C03351,53,5,872.4,174.48,0.01369863,872.4,3,3,3,9,At-Risk,3,At-Risk
C03352,420,1,31.01,31.01,0.002739726,31.01,1,1,1,3,Dormant,2,Dormant
C03353,98,6,488.73,81.455,0.016438356,488.73,3,3,3,9,At-Risk,0,At-Risk
C03354,18,6,1845.27,307.545,0.016438356,1845.27,4,3,4,11,Loyalists,3,At-Risk
C03355,17,19,5583.98,293.8936842,0.052054795,5583.98,5,5,5,15,Champions,1,Loyalists
C03356,84,4,413.9,103.475,0.010958904,413.9,3,3,3,9,At-Risk,0,At-Risk
C03357,53,11,1687.11,153.3736364,0.030136986,1687.11,3,4,4,11,Loyalists,3,At-Risk
C03358,389,1,22.83,22.83,0.002739726,22.83,1,1,1,3,Dormant,2,Dormant
C03359,132,4,318.55,79.6375,0.010958904,318.55,2,3,2,7,At-Risk,0,At-Risk
C03360,97,4,441.13,110.2825,0.010958904,441.13,3,3,3,9,At-Risk,0,At-Risk
C03361,35,7,969.11,138.4442857,0.019178082,969.11,4,4,3,11,Loyalists,3,At-Risk
C03362,137,2,228.43,114.215,0.005479452,228.43,2,2,2,6,At-Risk,0,At-Risk
C03363,56,5,1008.22,201.644,0.01369863,1008.22,3,3,4,10,Loyalists,3,At-Risk
C03364,276,2,127.99,63.995,0.005479452,127.99,1,2,2,5,Dormant,2,Dormant
C03365,195,2,112.07,56.035,0.005479452,112.07,2,2,1,5,Dormant,2,Dormant
C03366,26,7,967.83,138.2614286,0.019178082,967.83,4,4,3,11,Loyalists,3,At-Risk
C03367,39,11,1760.27,160.0245455,0.030136986,1760.27,4,4,4,12,Loyalists,3,At-Risk
C03368,22,13,3936.88,302.8369231,0.035616438,3936.88,4,5,5,14,Champions,1,Loyalists
C03369,78,4,360.68,90.17,0.010958904,360.68,3,3,2,8,At-Risk,0,At-Risk
C03370,12,15,4147.5,276.5,0.04109589,4147.5,5,5,5,15,Champions,1,Loyalists
C03371,104,3,335.68,111.8933333,0.008219178,335.68,3,2,2,7,At-Risk,0,At-Risk
C03372,33,7,1005.41,143.63,0.019178082,1005.41,4,4,4,12,Loyalists,3,At-Risk
C03373,103,3,201.68,67.22666667,0.008219178,201.68,3,2,2,7,At-Risk,0,At-Risk
C03374,378,1,48.55,48.55,0.002739726,48.55,1,1,1,3,Dormant,2,Dormant
C03375,141,3,204.13,68.04333333,0.008219178,204.13,2,2,2,6,At-Risk,0,At-Risk
C03376,195,3,360.6,120.2,0.008219178,360.6,2,2,2,6,At-Risk,0,At-Risk
C03377,14,15,4343.38,289.5586667,0.04109589,4343.38,5,5,5,15,Champions,1,Loyalists
C03378,13,14,3968.0634,283.4331,0.038356164,3968.0634,5,5,5,15,Champions,1,Loyalists
C03379,104,6,634.12,105.6866667,0.016438356,634.12,3,3,3,9,At-Risk,0,At-Risk
C03380,57,1,113.75,113.75,0.002739726,113.75,3,1,1,5,Dormant,0,At-Risk
C03381,37,5,644.26,128.852,0.01369863,644.26,4,3,3,10,Loyalists,3,At-Risk
C03382,12,8,2328.79,291.09875,0.021917808,2328.79,5,4,4,13,Champions,3,At-Risk
C03383,43,5,704.57,140.914,0.01369863,704.57,4,3,3,10,Loyalists,3,At-Risk
C03384,7,14,4759.02,339.93,0.038356164,4759.02,5,5,5,15,Champions,1,Loyalists
C03385,353,1,66.79,66.79,0.002739726,66.79,1,1,1,3,Dormant,2,Dormant
C03386,14,12,3793.25,316.1041667,0.032876712,3793.25,5,5,5,15,Champions,1,Loyalists
C03387,225,1,121.85,121.85,0.002739726,121.85,1,1,2,4,Dormant,2,Dormant
C03388,28,12,3761.07,313.4225,0.032876712,3761.07,4,5,5,14,Champions,3,At-Risk
C03389,112,4,339.36,84.84,0.010958904,339.36,3,3,2,8,At-Risk,0,At-Risk
C03390,92,8,1352.4,169.05,0.021917808,1352.4,3,4,4,11,Loyalists,3,At-Risk
C03391,204,3,168.23,56.07666667,0.008219178,168.23,2,2,2,6,At-Risk,2,Dormant
C03392,256,1,48.41,48.41,0.002739726,48.41,1,1,1,3,Dormant,2,Dormant
C03393,63,7,1121.59,160.2271429,0.019178082,1121.59,3,4,4,11,Loyalists,3,At-Risk
C03394,341,2,86.69,43.345,0.005479452,86.69,1,2,1,4,Dormant,2,Dormant
C03395,327,1,55.06,55.06,0.002739726,55.06,1,1,1,3,Dormant,2,Dormant
C03396,256,1,53.64,53.64,0.002739726,53.64,1,1,1,3,Dormant,2,Dormant
C03397,255,2,101.29,50.645,0.005479452,101.29,1,2,1,4,Dormant,2,Dormant
C03398,7,15,3964.75,264.3166667,0.04109589,3964.75,5,5,5,15,Champions,1,Loyalists
C03399,143,2,217.75,108.875,0.005479452,217.75,2,2,2,6,At-Risk,0,At-Risk
C03400,8,14,4443.16,317.3685714,0.038356164,4443.16,5,5,5,15,Champions,1,Loyalists
C03401,6,10,2696.64,269.664,0.02739726,2696.64,5,4,4,13,Champions,1,Loyalists
C03402,340,2,90.23,45.115,0.005479452,90.23,1,2,1,4,Dormant,2,Dormant
C03403,29,7,1035.43,147.9185714,0.019178082,1035.43,4,4,4,12,Loyalists,3,At-Risk
C03404,166,5,442.04,88.408,0.01369863,442.04,2,3,3,8,At-Risk,0,At-Risk
C03405,334,1,32.08,32.08,0.002739726,32.08,1,1,1,3,Dormant,2,Dormant
C03406,282,1,52.68,52.68,0.002739726,52.68,1,1,1,3,Dormant,2,Dormant
C03407,294,3,180.76,60.25333333,0.008219178,180.76,1,2,2,5,Dormant,2,Dormant
C03408,16,25,8551.9434,342.077736,0.068493151,8551.9434,5,5,5,15,Champions,1,Loyalists
C03409,5,20,6232.5934,311.62967,0.054794521,6232.5934,5,5,5,15,Champions,1,Loyalists
C03410,46,7,1092.55,156.0785714,0.019178082,1092.55,4,4,4,12,Loyalists,3,At-Risk
C03411,9,13,3790.13,291.5484615,0.035616438,3790.13,5,5,5,15,Champions,1,Loyalists
C03412,4,12,3472.87,289.4058333,0.032876712,3472.87,5,5,5,15,Champions,1,Loyalists
C03413,48,9,1595.5,177.2777778,0.024657534,1595.5,4,4,4,12,Loyalists,3,At-Risk
C03414,124,4,372.46,93.115,0.010958904,372.46,2,3,3,8,At-Risk,0,At-Risk
C03415,118,5,478.15,95.63,0.01369863,478.15,3,3,3,9,At-Risk,0,At-Risk
C03416,68,11,1342.98,122.0890909,0.030136986,1342.98,3,4,4,11,Loyalists,3,At-Risk
C03417,101,2,201.42,100.71,0.005479452,201.42,3,2,2,7,At-Risk,0,At-Risk
C03418,15,12,3909.6134,325.8011167,0.032876712,3909.6134,5,5,5,15,Champions,1,Loyalists
C03419,11,17,5674.2734,333.7807882,0.046575342,5674.2734,5,5,5,15,Champions,1,Loyalists
C03420,133,5,464.04,92.808,0.01369863,464.04,2,3,3,8,At-Risk,0,At-Risk
C03421,172,4,288.18,72.045,0.010958904,288.18,2,3,2,7,At-Risk,0,At-Risk
C03422,147,4,468.12,117.03,0.010958904,468.12,2,3,3,8,At-Risk,0,At-Risk
C03423,10,17,5201.68,305.9811765,0.046575342,5201.68,5,5,5,15,Champions,1,Loyalists
C03424,273,1,70.89,70.89,0.002739726,70.89,1,1,1,3,Dormant,2,Dormant
C03425,150,4,393.29,98.3225,0.010958904,393.29,2,3,3,8,At-Risk,0,At-Risk
C03426,160,3,288.69,96.23,0.008219178,288.69,2,2,2,6,At-Risk,0,At-Risk
C03427,150,2,152.58,76.29,0.005479452,152.58,2,2,2,6,At-Risk,2,Dormant
C03428,275,2,118.44,59.22,0.005479452,118.44,1,2,2,5,Dormant,2,Dormant
C03429,121,7,602.71,86.10142857,0.019178082,602.71,2,4,3,9,At-Risk,0,At-Risk
C03430,175,2,238.11,119.055,0.005479452,238.11,2,2,2,6,At-Risk,0,At-Risk
C03431,346,1,44.52,44.52,0.002739726,44.52,1,1,1,3,Dormant,2,Dormant
C03432,182,7,674.32,96.33142857,0.019178082,674.32,2,4,3,9,At-Risk,0,At-Risk
C03433,42,8,1197.37,149.67125,0.021917808,1197.37,4,4,4,12,Loyalists,3,At-Risk
C03434,133,1,94.44,94.44,0.002739726,94.44,2,1,1,4,Dormant,2,Dormant
C03435,32,8,1171.52,146.44,0.021917808,1171.52,4,4,4,12,Loyalists,3,At-Risk
C03436,11,19,5314.73,279.7226316,0.052054795,5314.73,5,5,5,15,Champions,1,Loyalists
C03437,107,2,284.25,142.125,0.005479452,284.25,3,2,2,7,At-Risk,0,At-Risk
C03438,333,2,92.39,46.195,0.005479452,92.39,1,2,1,4,Dormant,2,Dormant
C03439,343,1,68.51,68.51,0.002739726,68.51,1,1,1,3,Dormant,2,Dormant
